user_id,order_id,product_id,order_date,return_date,return_reason,image_uploaded,return_message_sentiment,user_return_count,return_approval_time,return_outcome,is_abuse,return_message_sentiment_norm,user_return_count_norm
U00133,O001557,P00665,2023-03-30,2023-04-04,duplicate order,1,-0.19,2,9,approved,0,0.405,0.2222222222222222
U00888,O001558,P01357,2023-06-16,2023-06-28,size issue,1,0.38,3,10,approved,0,0.69,0.3333333333333333
U00805,O001559,P01015,2023-01-28,2023-01-29,changed mind,1,0.21,0,8,approved,0,0.605,0.0
U00840,O001560,P02133,2023-08-26,2023-09-08,changed mind,0,0.18,2,5,approved,0,0.59,0.2222222222222222
U00127,O001561,P02669,2023-12-02,2023-12-07,incorrect quantity,1,0.4,3,8,approved,0,0.7,0.3333333333333333
U00106,O001562,P01055,2023-03-04,2023-03-10,duplicate order,1,0.65,3,11,approved,0,0.825,0.3333333333333333
U00604,O001563,P01765,2023-09-12,2023-09-22,item damaged during delivery,1,-0.62,4,7,manual review,1,0.19,0.4444444444444444
U00799,O001564,P04459,2023-02-10,2023-02-20,size issue,1,0.17,3,8,approved,0,0.585,0.3333333333333333
U00378,O001565,P02870,2023-01-29,2023-02-09,poor quality,1,0.48,2,6,approved,0,0.74,0.2222222222222222
U00905,O001566,P01413,2023-10-06,2023-10-17,defective product,1,0.38,2,13,approved,0,0.69,0.2222222222222222
U00051,O001567,P00668,2023-03-21,2023-04-01,accidental purchase,1,-0.08,2,10,approved,0,0.46,0.2222222222222222
U00029,O001568,P03371,2023-02-20,2023-03-05,product not as described,1,-0.11,4,11,approved,0,0.445,0.4444444444444444
U00462,O001569,P01395,2023-04-22,2023-04-24,incorrect quantity,0,0.41,0,2,approved,0,0.705,0.0
U00296,O001570,P00099,2023-12-27,2023-12-30,wrong color,1,0.11,2,9,approved,0,0.555,0.2222222222222222
U00297,O001571,P04071,2023-10-28,2023-11-07,not satisfied with the product,1,0.55,2,11,approved,0,0.775,0.2222222222222222
U00726,O001572,P00422,2023-03-31,2023-04-05,duplicate order,1,0.05,2,4,approved,0,0.525,0.2222222222222222
U00779,O001573,P03651,2023-08-17,2023-08-31,not satisfied with the product,1,-0.19,2,2,approved,0,0.405,0.2222222222222222
U00407,O001574,P04158,2023-05-30,2023-06-12,product not as described,1,-0.88,1,12,rejected,1,0.06,0.1111111111111111
U00769,O001575,P01133,2023-08-31,2023-09-03,wrong item delivered,0,-0.12,2,12,approved,0,0.44,0.2222222222222222
U00814,O001576,P01703,2023-05-18,2023-05-23,accidental purchase,1,-0.62,1,2,manual review,0,0.19,0.1111111111111111
U00613,O001577,P03621,2023-05-15,2023-05-20,missing accessories,1,-0.91,0,6,rejected,1,0.044999999999999984,0.0
U00405,O001578,P03191,2023-03-30,2023-04-07,item damaged during delivery,0,-0.43,2,11,manual review,0,0.28500000000000003,0.2222222222222222
U00346,O001579,P00598,2023-01-15,2023-01-25,wrong color,1,0.35,0,5,approved,0,0.675,0.0
U00622,O001580,P00392,2023-11-29,2023-12-08,poor quality,0,-0.12,3,4,approved,0,0.44,0.3333333333333333
U00420,O001581,P01076,2023-12-28,2024-01-05,changed mind,1,0.09,2,11,approved,0,0.545,0.2222222222222222
U00182,O001582,P02651,2023-06-23,2023-07-05,poor quality,1,0.34,3,4,approved,0,0.67,0.3333333333333333
U00983,O001583,P02385,2023-03-31,2023-04-03,product not as described,0,-0.02,1,10,approved,0,0.49,0.1111111111111111
U00825,O001584,P00810,2023-08-01,2023-08-02,missing accessories,0,-0.34,3,7,manual review,0,0.32999999999999996,0.3333333333333333
U00001,O001585,P03310,2023-12-09,2023-12-23,incorrect quantity,1,-0.22,2,0,approved,0,0.39,0.2222222222222222
U00831,O001586,P03739,2023-03-02,2023-03-05,accidental purchase,1,0.39,1,13,approved,0,0.6950000000000001,0.1111111111111111
U00950,O001587,P01160,2023-12-30,2023-12-31,size issue,1,-0.01,2,3,approved,0,0.495,0.2222222222222222
U00567,O001588,P01532,2023-08-08,2023-08-21,changed mind,1,-1.0,3,4,rejected,1,0.0,0.3333333333333333
U00371,O001589,P04977,2023-03-02,2023-03-13,received late,0,-0.18,0,8,approved,0,0.41000000000000003,0.0
U00936,O001590,P02683,2023-11-03,2023-11-12,item damaged during delivery,1,0.27,1,13,approved,0,0.635,0.1111111111111111
U00911,O001591,P00254,2023-06-15,2023-06-27,product not as described,1,0.09,3,0,approved,0,0.545,0.3333333333333333
U00661,O001592,P03549,2023-01-12,2023-01-25,wrong item delivered,0,-0.51,4,8,manual review,1,0.245,0.4444444444444444
U00431,O001593,P03186,2023-08-04,2023-08-07,accidental purchase,0,-0.37,1,5,manual review,0,0.315,0.1111111111111111
U00969,O001594,P01232,2023-03-18,2023-04-01,accidental purchase,1,-0.97,1,2,rejected,1,0.015000000000000013,0.1111111111111111
U00309,O001595,P02424,2023-08-20,2023-08-28,defective product,0,0.27,3,2,approved,0,0.635,0.3333333333333333
U00137,O001596,P03576,2023-04-22,2023-04-28,changed mind,1,0.31,4,10,approved,0,0.655,0.4444444444444444
U00202,O001597,P04262,2023-03-07,2023-03-10,changed mind,0,-0.07,3,10,approved,0,0.46499999999999997,0.3333333333333333
U00436,O001598,P01574,2023-07-01,2023-07-10,missing accessories,1,-0.18,2,3,approved,0,0.41000000000000003,0.2222222222222222
U00313,O001599,P02909,2023-07-23,2023-07-31,duplicate order,0,-0.54,2,14,manual review,0,0.22999999999999998,0.2222222222222222
U00117,O001600,P04713,2023-07-25,2023-07-28,received late,1,0.17,2,4,approved,0,0.585,0.2222222222222222
U00666,O001601,P01626,2023-10-13,2023-10-20,not satisfied with the product,1,-0.82,3,11,rejected,1,0.09000000000000002,0.3333333333333333
U00937,O001602,P03999,2023-04-15,2023-04-20,size issue,1,0.39,3,8,approved,0,0.6950000000000001,0.3333333333333333
U00803,O001603,P03884,2023-08-30,2023-09-01,changed mind,0,0.29,1,5,approved,0,0.645,0.1111111111111111
U00575,O001604,P03516,2023-08-23,2023-09-06,wrong item delivered,0,0.58,0,4,approved,0,0.79,0.0
U00244,O001605,P03404,2023-06-25,2023-07-03,defective product,1,0.03,2,12,approved,0,0.515,0.2222222222222222
U00537,O001606,P04599,2023-07-30,2023-07-31,changed mind,1,-0.26,5,5,approved,0,0.37,0.5555555555555556
U00602,O001607,P04681,2023-01-31,2023-02-04,duplicate order,1,0.22,2,5,approved,0,0.61,0.2222222222222222
U00075,O001608,P01959,2023-08-23,2023-09-03,defective product,1,0.39,0,8,approved,0,0.6950000000000001,0.0
U00806,O001609,P04010,2023-08-30,2023-09-12,product not as described,1,-0.58,1,9,manual review,0,0.21000000000000002,0.1111111111111111
U00386,O001610,P02736,2023-06-02,2023-06-13,wrong item delivered,1,-0.03,2,6,approved,0,0.485,0.2222222222222222
U00903,O001611,P04492,2023-07-15,2023-07-27,unwanted gift,1,0.13,1,13,approved,0,0.565,0.1111111111111111
U00210,O001612,P03175,2023-09-26,2023-10-09,changed mind,1,0.24,1,12,approved,0,0.62,0.1111111111111111
U00475,O001613,P00402,2023-06-19,2023-06-23,size issue,0,-0.18,1,14,approved,0,0.41000000000000003,0.1111111111111111
U00418,O001614,P00975,2023-12-23,2024-01-05,changed mind,1,0.32,3,6,approved,0,0.66,0.3333333333333333
U00347,O001615,P00224,2023-11-19,2023-11-29,product not as described,1,-0.48,2,3,manual review,0,0.26,0.2222222222222222
U00529,O001616,P04614,2023-12-02,2023-12-16,defective product,1,1.0,2,4,approved,0,1.0,0.2222222222222222
U00640,O001617,P00236,2023-08-20,2023-08-25,incorrect quantity,1,-0.31,0,6,manual review,0,0.345,0.0
U00939,O001618,P03499,2023-07-03,2023-07-07,received late,1,0.2,2,7,approved,0,0.6,0.2222222222222222
U00955,O001619,P04212,2023-12-25,2023-12-26,wrong color,1,-0.28,5,5,approved,0,0.36,0.5555555555555556
U00876,O001620,P03235,2023-10-02,2023-10-16,not satisfied with the product,1,0.05,1,7,approved,0,0.525,0.1111111111111111
U00763,O001621,P00226,2023-02-01,2023-02-08,size issue,1,-0.54,2,13,manual review,0,0.22999999999999998,0.2222222222222222
U00179,O001622,P02278,2023-06-26,2023-07-06,product not as described,1,0.54,5,8,approved,0,0.77,0.5555555555555556
U00182,O001623,P04278,2023-03-06,2023-03-17,changed mind,1,-0.41,7,14,manual review,0,0.29500000000000004,0.7777777777777778
U00664,O001624,P01342,2023-07-17,2023-07-19,product not as described,1,0.04,0,0,approved,0,0.52,0.0
U00025,O001625,P04037,2023-01-27,2023-02-06,unwanted gift,1,-0.03,0,13,approved,0,0.485,0.0
U00967,O001626,P00210,2023-05-31,2023-06-03,accidental purchase,1,-0.35,5,3,manual review,0,0.325,0.5555555555555556
U00180,O001627,P03728,2023-10-30,2023-11-04,received late,1,-1.0,1,8,rejected,1,0.0,0.1111111111111111
U00710,O001628,P03929,2023-09-25,2023-10-03,poor quality,1,0.53,3,4,approved,0,0.765,0.3333333333333333
U00501,O001629,P04990,2023-03-26,2023-04-05,incorrect quantity,0,0.07,1,10,approved,0,0.535,0.1111111111111111
U00856,O001630,P02804,2023-03-07,2023-03-15,item damaged during delivery,0,-0.87,3,3,rejected,1,0.065,0.3333333333333333
U00161,O001631,P01110,2023-05-13,2023-05-27,duplicate order,1,-0.96,4,8,rejected,1,0.020000000000000018,0.4444444444444444
U00177,O001632,P02027,2023-03-23,2023-03-25,not satisfied with the product,1,-0.16,3,1,approved,0,0.42,0.3333333333333333
U00285,O001633,P00394,2023-11-15,2023-11-24,accidental purchase,1,-0.04,3,1,approved,0,0.48,0.3333333333333333
U00063,O001634,P00844,2023-11-24,2023-11-30,incorrect quantity,1,-0.11,3,10,approved,0,0.445,0.3333333333333333
U00662,O001635,P01525,2023-04-08,2023-04-17,product not as described,1,0.72,2,14,approved,0,0.86,0.2222222222222222
U00666,O001636,P00604,2023-03-14,2023-03-28,duplicate order,1,-0.83,1,14,rejected,1,0.08500000000000002,0.1111111111111111
U00156,O001637,P00582,2023-11-23,2023-11-27,size issue,0,0.11,6,7,rejected,0,0.555,0.6666666666666666
U00882,O001638,P01940,2023-01-30,2023-02-02,missing accessories,1,0.32,4,7,approved,0,0.66,0.4444444444444444
U00469,O001639,P00133,2023-05-05,2023-05-19,accidental purchase,0,0.31,4,4,approved,0,0.655,0.4444444444444444
U00049,O001640,P02839,2023-07-29,2023-08-12,size issue,1,0.45,3,5,approved,0,0.725,0.3333333333333333
U00967,O001641,P03386,2023-09-29,2023-10-04,unwanted gift,1,0.06,1,10,approved,0,0.53,0.1111111111111111
U00849,O001642,P03771,2023-08-01,2023-08-06,not satisfied with the product,1,0.12,2,4,approved,0,0.56,0.2222222222222222
U00084,O001643,P02269,2023-05-13,2023-05-17,wrong color,1,-0.16,4,7,approved,0,0.42,0.4444444444444444
U00361,O001644,P00976,2023-06-06,2023-06-19,product not as described,0,-0.75,2,5,rejected,1,0.125,0.2222222222222222
U00689,O001645,P01814,2023-02-16,2023-02-23,received late,1,0.16,2,5,approved,0,0.58,0.2222222222222222
U00148,O001646,P03264,2023-12-23,2023-12-31,changed mind,1,-0.2,1,6,approved,0,0.4,0.1111111111111111
U00630,O001647,P01544,2023-12-29,2024-01-03,duplicate order,1,-0.37,2,1,manual review,0,0.315,0.2222222222222222
U00342,O001648,P02836,2023-01-22,2023-01-31,missing accessories,1,0.19,3,8,approved,0,0.595,0.3333333333333333
U00476,O001649,P02739,2023-03-24,2023-03-31,not satisfied with the product,1,0.23,3,2,approved,0,0.615,0.3333333333333333
U00063,O001650,P01358,2023-08-22,2023-09-04,defective product,1,-0.35,0,8,manual review,0,0.325,0.0
U00701,O001651,P04135,2023-03-01,2023-03-14,item damaged during delivery,1,0.13,2,9,approved,0,0.565,0.2222222222222222
U00360,O001652,P01317,2023-07-07,2023-07-14,unwanted gift,0,-0.04,1,4,approved,0,0.48,0.1111111111111111
U00561,O001653,P00162,2023-02-27,2023-03-07,product not as described,1,0.09,2,14,approved,0,0.545,0.2222222222222222
U00327,O001654,P01910,2023-09-16,2023-09-28,size issue,1,0.63,0,13,approved,0,0.815,0.0
U00769,O001655,P01128,2023-06-11,2023-06-15,defective product,1,0.22,3,0,approved,0,0.61,0.3333333333333333
U00736,O001656,P03871,2023-10-28,2023-11-07,duplicate order,0,0.18,1,9,approved,0,0.59,0.1111111111111111
U00141,O001657,P01659,2023-11-02,2023-11-15,item damaged during delivery,1,-0.44,1,3,manual review,0,0.28,0.1111111111111111
U00990,O001658,P03126,2023-01-02,2023-01-15,product not as described,0,-0.37,6,5,rejected,0,0.315,0.6666666666666666
U00215,O001659,P01964,2023-09-28,2023-10-04,incorrect quantity,1,0.24,3,2,approved,0,0.62,0.3333333333333333
U00435,O001660,P02290,2023-05-23,2023-05-28,defective product,1,-0.79,1,12,rejected,1,0.10499999999999998,0.1111111111111111
U00891,O001661,P00967,2023-07-07,2023-07-08,product not as described,1,-0.18,3,12,approved,0,0.41000000000000003,0.3333333333333333
U00952,O001662,P00890,2023-12-18,2024-01-01,accidental purchase,0,-0.38,0,11,manual review,0,0.31,0.0
U00723,O001663,P03062,2023-12-07,2023-12-20,defective product,1,-0.07,3,5,approved,0,0.46499999999999997,0.3333333333333333
U00318,O001664,P03630,2023-08-12,2023-08-21,wrong color,1,-0.11,1,13,approved,0,0.445,0.1111111111111111
U00032,O001665,P03190,2023-06-29,2023-07-01,not satisfied with the product,1,0.07,2,10,approved,0,0.535,0.2222222222222222
U00670,O001666,P02749,2023-01-23,2023-01-29,missing accessories,1,0.23,2,14,approved,0,0.615,0.2222222222222222
U00285,O001667,P01667,2023-12-21,2023-12-29,poor quality,1,0.48,5,0,approved,0,0.74,0.5555555555555556
U00305,O001668,P03067,2023-02-06,2023-02-09,duplicate order,0,0.52,2,9,approved,0,0.76,0.2222222222222222
U00429,O001669,P01442,2023-04-17,2023-04-22,product not as described,0,-0.12,3,9,approved,0,0.44,0.3333333333333333
U00477,O001670,P01068,2023-10-24,2023-11-07,defective product,0,-0.3,2,8,approved,0,0.35,0.2222222222222222
U00286,O001671,P04224,2023-08-17,2023-08-24,item damaged during delivery,1,-0.39,2,14,manual review,0,0.305,0.2222222222222222
U00144,O001672,P02924,2023-11-09,2023-11-13,received late,1,-0.16,4,8,approved,0,0.42,0.4444444444444444
U00424,O001673,P04254,2023-04-07,2023-04-21,unwanted gift,1,-0.49,5,10,manual review,0,0.255,0.5555555555555556
U00019,O001674,P03857,2023-10-08,2023-10-20,wrong color,1,0.23,1,3,approved,0,0.615,0.1111111111111111
U00018,O001675,P00827,2023-04-20,2023-04-25,defective product,0,0.51,2,1,approved,0,0.755,0.2222222222222222
U00769,O001676,P04608,2023-02-06,2023-02-07,accidental purchase,1,-0.76,1,11,rejected,1,0.12,0.1111111111111111
U00590,O001677,P03986,2023-02-09,2023-02-13,size issue,0,0.0,3,10,approved,0,0.5,0.3333333333333333
U00371,O001678,P02093,2023-03-26,2023-04-09,unwanted gift,0,0.78,1,7,approved,0,0.89,0.1111111111111111
U00175,O001679,P03180,2023-10-29,2023-11-12,defective product,1,-0.74,1,6,rejected,1,0.13,0.1111111111111111
U00194,O001680,P04539,2023-07-07,2023-07-14,poor quality,1,0.74,3,0,approved,0,0.87,0.3333333333333333
U00502,O001681,P03902,2023-08-28,2023-09-09,incorrect quantity,1,-0.43,0,5,manual review,0,0.28500000000000003,0.0
U00988,O001682,P02363,2023-12-24,2024-01-03,incorrect quantity,1,-0.3,1,9,approved,0,0.35,0.1111111111111111
U00113,O001683,P02225,2023-12-20,2023-12-27,missing accessories,1,0.31,1,11,approved,0,0.655,0.1111111111111111
U00114,O001684,P01727,2023-01-19,2023-01-29,duplicate order,0,0.25,3,4,approved,0,0.625,0.3333333333333333
U00222,O001685,P02007,2023-12-13,2023-12-23,product not as described,1,-0.05,2,1,approved,0,0.475,0.2222222222222222
U00678,O001686,P00267,2023-11-21,2023-11-25,product not as described,1,-0.38,1,12,manual review,0,0.31,0.1111111111111111
U00947,O001687,P00838,2023-09-18,2023-09-30,product not as described,0,-0.62,1,12,manual review,0,0.19,0.1111111111111111
U00831,O001688,P04585,2023-06-07,2023-06-13,changed mind,0,-0.04,2,12,approved,0,0.48,0.2222222222222222
U00644,O001689,P04798,2023-10-31,2023-11-13,accidental purchase,0,-0.11,0,4,approved,0,0.445,0.0
U00897,O001690,P00687,2023-04-22,2023-04-27,received late,1,-0.4,4,5,manual review,0,0.3,0.4444444444444444
U00264,O001691,P03362,2023-05-24,2023-05-25,unwanted gift,1,-0.13,3,9,approved,0,0.435,0.3333333333333333
U00925,O001692,P00357,2023-09-13,2023-09-21,wrong color,1,0.13,1,12,approved,0,0.565,0.1111111111111111
U00055,O001693,P03816,2023-01-18,2023-01-30,unwanted gift,1,0.53,1,5,approved,0,0.765,0.1111111111111111
U00871,O001694,P00872,2023-07-03,2023-07-10,duplicate order,1,0.1,1,1,approved,0,0.55,0.1111111111111111
U00643,O001695,P01974,2023-10-14,2023-10-19,duplicate order,1,-0.09,1,0,approved,0,0.455,0.1111111111111111
U00800,O001696,P04648,2023-05-11,2023-05-24,product not as described,0,-0.41,3,3,manual review,0,0.29500000000000004,0.3333333333333333
U00778,O001697,P01811,2023-10-08,2023-10-18,wrong color,1,-0.37,2,14,manual review,0,0.315,0.2222222222222222
U00458,O001698,P04419,2023-09-02,2023-09-12,accidental purchase,1,0.11,2,11,approved,0,0.555,0.2222222222222222
U00979,O001699,P02642,2023-01-08,2023-01-15,size issue,1,0.14,1,14,approved,0,0.5700000000000001,0.1111111111111111
U00878,O001700,P02229,2023-07-12,2023-07-22,incorrect quantity,1,-0.11,1,14,approved,0,0.445,0.1111111111111111
U00162,O001701,P03392,2023-11-14,2023-11-17,duplicate order,1,0.45,2,3,approved,0,0.725,0.2222222222222222
U00380,O001702,P04179,2023-01-07,2023-01-15,defective product,1,0.03,1,8,approved,0,0.515,0.1111111111111111
U00993,O001703,P02351,2023-05-16,2023-05-21,poor quality,0,-0.24,1,11,approved,0,0.38,0.1111111111111111
U00087,O001704,P04358,2023-01-19,2023-01-21,unwanted gift,1,-0.33,1,13,manual review,0,0.33499999999999996,0.1111111111111111
U00055,O001705,P04880,2023-05-19,2023-05-21,accidental purchase,1,-0.36,4,0,manual review,0,0.32,0.4444444444444444
U00476,O001706,P02740,2023-06-26,2023-06-30,incorrect quantity,1,0.24,1,10,approved,0,0.62,0.1111111111111111
U00800,O001707,P02731,2023-01-11,2023-01-18,item damaged during delivery,1,-0.31,1,9,manual review,0,0.345,0.1111111111111111
U00178,O001708,P01319,2023-02-10,2023-02-24,product not as described,0,0.05,3,14,approved,0,0.525,0.3333333333333333
U00391,O001709,P01536,2023-04-24,2023-05-04,not satisfied with the product,1,-0.42,2,10,manual review,0,0.29000000000000004,0.2222222222222222
U00349,O001710,P04785,2023-06-29,2023-07-03,item damaged during delivery,1,-0.08,3,0,approved,0,0.46,0.3333333333333333
U00008,O001711,P02444,2023-07-13,2023-07-22,duplicate order,1,-0.03,2,7,approved,0,0.485,0.2222222222222222
U00833,O001712,P01773,2023-07-15,2023-07-17,changed mind,0,1.0,3,4,approved,0,1.0,0.3333333333333333
U00313,O001713,P03210,2023-12-14,2023-12-20,not satisfied with the product,1,-0.65,3,8,manual review,0,0.175,0.3333333333333333
U00759,O001714,P04935,2023-08-13,2023-08-17,incorrect quantity,1,0.4,2,5,approved,0,0.7,0.2222222222222222
U00835,O001715,P00878,2023-11-27,2023-12-03,wrong item delivered,1,-0.38,4,9,manual review,0,0.31,0.4444444444444444
U00984,O001716,P02871,2023-11-19,2023-11-29,wrong item delivered,0,0.67,3,2,approved,0,0.835,0.3333333333333333
U00983,O001717,P03201,2023-09-18,2023-09-27,received late,0,-0.35,3,0,manual review,0,0.325,0.3333333333333333
U00443,O001718,P04145,2023-04-26,2023-05-06,duplicate order,1,0.52,2,9,approved,0,0.76,0.2222222222222222
U00767,O001719,P03748,2023-05-30,2023-06-11,missing accessories,0,0.11,2,12,approved,0,0.555,0.2222222222222222
U00328,O001720,P02837,2023-04-28,2023-05-07,size issue,1,-0.67,1,5,manual review,0,0.16499999999999998,0.1111111111111111
U00054,O001721,P00293,2023-06-14,2023-06-23,item damaged during delivery,1,0.1,4,10,approved,0,0.55,0.4444444444444444
U00761,O001722,P01652,2023-09-09,2023-09-18,changed mind,1,0.26,2,2,approved,0,0.63,0.2222222222222222
U00239,O001723,P04632,2023-09-24,2023-09-27,defective product,0,0.29,1,3,approved,0,0.645,0.1111111111111111
U00229,O001724,P04407,2023-02-13,2023-02-25,unwanted gift,1,-0.12,2,2,approved,0,0.44,0.2222222222222222
U00579,O001725,P00537,2023-06-30,2023-07-11,accidental purchase,0,1.0,3,6,approved,0,1.0,0.3333333333333333
U00051,O001726,P02687,2023-03-18,2023-04-01,defective product,1,0.97,0,11,approved,0,0.985,0.0
U00609,O001727,P00234,2023-04-26,2023-05-05,item damaged during delivery,0,0.17,2,10,approved,0,0.585,0.2222222222222222
U00604,O001728,P02653,2023-03-08,2023-03-11,duplicate order,1,-0.66,4,10,manual review,1,0.16999999999999998,0.4444444444444444
U00264,O001729,P02375,2023-01-13,2023-01-23,incorrect quantity,1,-0.5,2,8,manual review,0,0.25,0.2222222222222222
U00418,O001730,P02273,2023-04-02,2023-04-05,poor quality,1,-0.13,0,4,approved,0,0.435,0.0
U00803,O001731,P00967,2023-09-03,2023-09-08,wrong item delivered,1,-0.05,3,5,approved,0,0.475,0.3333333333333333
U00096,O001732,P00890,2023-09-24,2023-09-30,duplicate order,1,-0.41,4,4,manual review,0,0.29500000000000004,0.4444444444444444
U00088,O001733,P03864,2023-05-19,2023-05-28,accidental purchase,1,-0.27,0,2,approved,0,0.365,0.0
